arrived_at,num_prefill_tokens,num_decode_tokens,prefill_inflated,decode_inflated
248.47684229377717,159,234,0,0
248.48635957514418,254,52,0,0
248.50281573581674,1424,215,0,0
248.50361547471886,1377,767,0,0
248.50734454705383,528,262,0,0
248.6716586702593,935,436,0,0
248.71832298264195,551,192,0,0
248.88663489811051,5,293,0,0
249.029959177128,1598,84,0,0
249.0618174828837,125,215,0,0
249.07053375043154,598,80,0,0
249.07079126070118,1768,291,0,0
249.2479157059275,873,26,0,0
249.27249806892277,1250,465,0,0
252.69519172351454,8067,125,1,0
252.71026196674703,845,42,0,0
252.72585044498024,1304,65,0,0
252.73342980364086,452,390,0,0
252.73514603365876,528,273,0,0
252.7556242347564,830,68,0,0
252.79300073109755,1312,321,0,0
252.8231823226307,475,424,0,0
252.83403632935654,181,268,0,0
252.83811268814196,895,767,0,0
253.0284813565375,496,484,0,0
253.16948105706277,637,254,0,0
253.17492115163625,65,350,0,0
253.17644975075328,830,618,0,0
253.18171346486452,1271,10,0,0
253.1868607730772,1339,626,0,0
253.34363626311048,829,155,0,0
253.34725337090322,692,700,0,0
253.39010417610362,14,331,0,0
253.39280559531477,3460,210,1,0
253.40947211995214,1547,1110,0,1
257.4692266384276,936,304,0,0
257.4748472220297,68,69,0,0
257.5242008499991,340,70,0,0
257.5326591883731,4,107,0,0
257.74572173880586,928,605,0,0
257.78954206863875,189,101,0,0
257.8121908047967,1834,14,0,0
258.2113056089606,208,366,0,0
258.3290253057739,1610,260,0,0
258.41117310366957,815,122,0,0
258.41328319190904,150,150,0,0
258.4169630252249,1302,162,0,0
258.8074820330541,518,89,0,0
258.80955087002053,56,36,0,0
259.3522013574481,1265,128,0,0
259.8737102806661,700,292,0,0
259.8871073262663,1278,247,0,0
259.89074674280164,45,713,0,0
259.8924529880333,1371,1230,0,1
259.989311134722,1400,435,0,0
260.04631932851663,428,408,0,0
260.05027268095574,238,92,0,0
260.0525528517858,13,244,0,0
260.09991416913226,6,293,0,0
260.1049232609933,724,338,0,0
260.12184221693065,75,235,0,0
260.12268839964605,1443,5540,0,1
260.16300927873556,244,2320,0,1
260.18603417681135,815,182,0,0
260.192702240903,69,626,0,0
260.194346513365,1898,124,0,0
260.20913082278304,94,123,0,0
260.2442660871212,495,258,0,0
260.283079110109,36,508,0,0
260.30472233978156,652,597,0,0
260.3085197206817,1406,647,0,0
260.37233512344187,1146,105,0,0
260.54215476926527,172,338,0,0
260.5473192032327,21,290,0,0
260.54869617187353,198,348,0,0
260.86080121680374,752,424,0,0
260.88581565616056,857,29,0,0
260.8861883232929,1699,36,0,0
260.9727962075124,233,356,0,0
260.99591389293045,635,3220,0,1
260.99998257577954,1047,4580,0,1
261.0190592491981,278,238,0,0
261.02087317222635,1199,120,0,0
261.02367793216905,738,3850,0,1
261.0242541144335,4100,158,1,0
261.17522345149007,821,238,0,0
261.18031435755756,175,1940,0,1
261.2017039756632,936,78,0,0
261.22955209073933,705,300,0,0
261.22962847822936,910,114,0,0
261.2481885864962,750,306,0,0
261.249541083812,1451,344,0,0
261.4010539570666,1426,317,0,0
261.40219506191164,5060,33,1,0
261.4695798723029,993,146,0,0
261.81215895145044,622,90,0,0
261.83362022465957,428,160,0,0
261.9340811452887,279,766,0,0
262.1309227591121,1833,293,0,0
262.15000393121414,1245,769,0,0
262.15829228782195,38,114,0,0
262.1590442188631,697,554,0,0
262.6945706861409,776,443,0,0
262.7966725478669,374,285,0,0
262.84634610411206,438,170,0,0
262.84679807597246,891,214,0,0
262.9737285236729,1036,72,0,0
262.9802419614145,33,5370,0,1
262.9998980186532,239,73,0,0
263.0282136344207,1838,536,0,0
263.1630994450739,724,190,0,0
263.1708901583745,7832,360,1,0
263.1746048837342,1647,124,0,0
263.2210964024281,1483,437,0,0
263.24593315121604,253,305,0,0
263.250388916286,1752,165,0,0
264.2503069729271,1455,400,0,0
264.39573689344587,1834,336,0,0
264.39637974946965,284,253,0,0
264.3965607682582,568,21,0,0
264.39689405797117,7549,643,1,0
264.40318492647964,711,2230,0,1
264.43968711806366,1658,768,0,0
264.90814026950557,592,160,0,0
264.9293971297071,889,2010,0,1
264.93354847637534,118,38,0,0
264.9536673567036,419,316,0,0
264.97026841413305,985,283,0,0
264.9727005063533,4440,478,1,0
264.9934472276268,1497,223,0,0
264.99382536553355,1045,221,0,0
265.00136281696706,1540,245,0,0
265.0402378216446,33,283,0,0
265.05045490759454,549,33,0,0
265.0963596073667,548,2200,0,1
265.2360244230738,373,120,0,0
265.2901594708716,734,12,0,0
265.3528740144646,7670,522,1,0
265.4150316218353,1202,199,0,0
265.4266897420179,79,236,0,0
265.5554347538357,322,69,0,0
265.5854952561419,694,377,0,0
265.5881179663663,1530,512,0,0
265.7099515306632,30,56,0,0
265.7279788078252,252,187,0,0
265.728017998958,830,138,0,0
266.3084134167992,172,76,0,0
266.32984220176655,329,180,0,0
266.334217993298,18,294,0,0
266.4283190664912,632,345,0,0
266.47307637511295,461,701,0,0
266.50802413561547,906,123,0,0
267.2066722282324,1848,15,0,0
267.4195202601091,498,408,0,0
267.43316217296444,75,131,0,0
267.4392353375788,560,605,0,0
267.44120011353317,1703,28,0,0
267.4976630200616,1673,157,0,0
267.5280658214252,258,227,0,0
267.7397270176075,1508,309,0,0
267.776679511084,315,393,0,0
267.8809386894396,1083,341,0,0
268.24574735278367,1332,279,0,0
268.2554266054981,1456,287,0,0
268.2594177366389,378,307,0,0
268.28563204999466,978,232,0,0
268.2877220726858,64,372,0,0
268.30625644471144,6,189,0,0
268.321933557659,1801,256,0,0
268.76625741837427,928,32,0,0
268.7797411893007,757,127,0,0
269.06316724555813,349,126,0,0
269.0752815251308,736,280,0,0
269.09929351786184,635,198,0,0
269.1094984861598,209,295,0,0
269.1315623840554,335,323,0,0
269.1394907305349,1262,332,0,0
269.1424102575077,1612,229,0,0
269.1445008781396,1466,407,0,0
269.2925308672224,256,180,0,0
269.32763646721344,558,145,0,0
269.9298501100633,1345,566,0,0
270.42005819094044,1314,260,0,0
270.42344389293515,1004,243,0,0
271.48461692182724,1230,259,0,0
271.49479943672793,20,329,0,0
271.49586167261754,1053,422,0,0
271.49831388031237,526,608,0,0
271.5065687887381,322,345,0,0
271.5067678296011,1332,223,0,0
271.56678679817617,456,407,0,0
271.57862628416973,1870,1820,0,1
271.661607788383,8117,75,1,0
271.7083197860728,1317,113,0,0
271.7488017636876,350,6,1,0
271.84832434478636,1246,326,0,0
271.9120498824219,692,286,0,0
271.9135375407149,1368,350,0,0
272.4381402733279,570,274,0,0
272.44763892972685,1343,88,0,0
272.473417149515,1855,308,0,0
272.5712942414718,1517,160,0,0
272.5770264376392,292,312,0,0
272.58519051395473,587,17,0,0
272.58583737667294,1209,186,0,0
272.67063258243576,188,220,0,1
272.75608101030275,676,308,0,0
272.765999403105,2066,219,0,0
272.77065505170276,638,154,0,0
272.7707730523729,1473,81,0,0
272.82368198860047,1648,2930,0,1
272.8269732187814,1092,237,0,0
272.83467996850413,483,231,0,0
272.8446480450017,1548,165,0,0
272.8542954571547,997,439,0,0
272.88052712371996,1326,394,0,0
272.94414241873505,978,51,0,0
272.97101867933907,890,529,0,0
272.973249975443,723,304,0,0
272.99056949109354,1512,160,0,0
273.0057457884637,677,430,0,0
273.0087055981795,1295,720,0,0
273.0202971596456,1531,15,0,0
273.13126402323735,959,357,0,0
273.2180561093118,1474,93,0,0
273.27373038621715,282,12,0,0
273.34211007547646,429,274,0,0
273.3426118189863,480,215,0,0
273.37327770535416,744,761,0,0
273.7699364814872,1251,291,0,0
273.78161790652223,377,403,0,0
273.7933965692273,162,136,0,0
273.79854070661094,646,271,0,0
273.8384682479216,1178,564,0,0
273.8595016422557,1386,397,0,0
273.86277886937626,980,447,0,0
273.88982696787696,33,200,0,0
273.913351383305,995,416,0,0
273.9597690768756,1740,261,0,0
274.0105763953064,1575,344,0,0
274.01596380295854,1670,463,0,0
274.06752773732813,1088,293,0,0
274.0888450693191,482,91,0,0
274.10805221213735,536,288,0,0
274.11864821146855,1543,621,0,0
274.14497592364984,564,2230,0,1
274.15174382754964,649,627,0,0
274.1544053391626,433,62,0,0
274.34324639676873,230,77,0,0
274.34523593306,353,45,0,0
274.38022916400695,759,205,0,0
274.47065102157643,110,212,1,0
274.5028948614739,552,440,0,0
274.5141372087762,491,79,0,0
274.5289858532812,629,249,0,0
274.53003911699864,13,343,0,0
274.56725729822404,4,423,0,0
274.5705789700341,109,79,0,0
274.5858614572328,1639,418,0,0
274.58929224811453,71,239,0,0
274.6905054720826,9,92,0,0
274.69940658821037,559,769,0,0
274.7169711978266,739,357,0,0
275.0108950457111,834,188,0,0
275.01394367409307,1590,299,0,0
275.0256808125116,585,466,0,0
275.0259541390723,1811,382,0,0
275.035773448242,508,331,0,0
275.04351996906587,209,3620,0,1
275.04886234378364,447,146,0,0
275.1150814011866,1735,9,0,0
275.4465823333881,56,280,0,0
275.53359312760495,804,230,0,0
275.6099392886411,1277,104,0,0
275.7469892417535,94,75,0,0
275.7531215412315,425,48,0,0
275.75732095349986,1302,140,0,0
275.792061345446,862,152,0,0
276.3197085193689,1188,768,0,0
276.3262628832769,4860,256,1,0
276.32739967526845,480,485,0,0
276.34903622777995,1669,247,0,0
276.4847424904866,268,16,0,0
276.5583864650452,858,32,0,0
276.60663398762284,1590,526,0,0
276.62299387089166,1172,197,0,0
276.7083591520566,7938,254,1,0
276.71780843897795,997,446,0,0
276.93099425511434,1066,523,0,0
277.1950190539104,25,233,0,0
277.2935503164055,1822,330,0,0
278.27234285109256,405,365,0,0
280.49937561695936,989,315,0,0
280.5039957397174,771,501,0,0
280.51881041767535,1128,372,0,0
280.52219541979855,750,413,0,0
280.5230261544369,10,195,0,0
280.5254708453418,867,25,0,0
280.54032921079875,1808,2590,0,1
280.5957989858712,1954,307,0,0
280.64164481754347,1370,5740,0,1
280.6417874979226,1007,13,0,0
280.6592698268789,418,418,0,0
280.66133489025606,1564,285,0,0
280.7287958538286,764,1270,0,1
280.7326244070109,1733,175,0,0
280.86006541534636,925,380,0,1
281.40132862744264,338,562,0,0
282.1462469654017,115,137,0,0
282.15947825672373,1724,88,0,0
282.18988525718885,892,44,0,0
282.20000517026733,321,3720,0,1
282.21812850354894,1297,82,0,0
282.77701419306845,1466,274,0,0
282.7776008494912,844,346,0,0
282.78352022384263,792,114,0,0
282.80531235491173,11,313,0,0
282.8126056099694,1061,380,0,0
282.8146610727512,361,42,0,0
282.9618869168009,724,261,0,0
282.97765030141045,7270,332,1,0
282.9854056901047,1180,200,0,0
282.986692170403,1406,205,0,0
283.00061201888633,1461,462,0,0
283.1108457449551,1370,3640,0,1
283.123788856277,70,202,1,0
283.28828588931515,1963,231,0,0
283.297920081445,1536,765,0,0
283.30137855113605,10,495,0,0
283.32105530505265,329,326,0,0
283.324045591038,1956,122,0,0
283.3249938158216,1985,516,0,0
283.3764028214279,1331,480,0,0
283.5007634969926,17,90,0,0
283.9983652688902,909,364,0,0
283.9988159662127,1875,770,0,0
284.1190394466828,198,15,0,0
284.18586109296666,1376,139,0,0
284.21103796402855,1509,62,0,0
284.2591188130232,1273,769,0,0
284.3312151060824,998,209,0,0
284.38379491051904,768,212,0,0
284.4420742195394,8167,25,1,0
284.4529933754563,437,227,0,0
285.02794163186786,404,366,0,0
285.04658912998093,459,152,0,0
285.21007980323213,1580,735,0,0
285.21925925311024,1187,237,0,0
285.23677304874735,1348,660,0,0
285.25185061561416,1304,327,0,0
285.28184671655293,165,59,0,0
285.56572018440767,816,753,0,0
285.56669952481525,312,292,0,0
285.77901271080697,1897,187,0,0
285.78377898744884,26,2650,0,1
286.950712596526,1273,222,0,0
286.9535779812401,460,146,0,0
286.97950787059574,313,113,0,0
287.04664477704813,633,266,0,0
287.0474557787911,992,324,0,0
287.0661809032596,644,377,0,0
287.08790247695566,1820,226,0,0
287.12858250840117,297,40,0,0
287.1416662889729,660,161,0,0
287.1441114263484,2014,205,0,0
287.14458923147384,1375,382,0,0
287.1508057693577,19,272,0,0
287.15938066668906,1242,1910,0,1
287.16832997934074,1818,143,0,0
287.26461397966597,1653,381,0,0
287.2876684955501,1268,199,0,0
287.28830777173806,254,97,0,0
287.2917471729689,1673,214,0,0
287.4672687383268,289,1870,0,1
287.53541707420436,1777,94,0,0
287.5607956353558,7370,19,1,0
287.5705159759189,127,59,0,0
287.72973658916936,14,542,0,0
287.7338430555692,211,25,0,0
287.7388664688571,1693,260,0,0
287.90556124428673,334,122,0,0
287.90606622860304,1267,114,0,0
288.08030803840546,38,602,0,0
288.0879759990888,189,7,0,0
288.1302383235604,1826,581,0,0
288.13844602886155,8074,118,1,0
288.1389327271469,1247,767,0,0
288.17905763348364,6620,4,1,0
288.18395990207387,368,550,0,0
288.20001847845293,611,278,0,0
288.2426985568092,613,227,0,0
288.27003899708336,1754,581,0,0
288.29522693682486,1409,170,0,0
288.3637482922314,357,14,0,0
288.36495714919494,1774,403,0,0
289.56136066967144,178,51,0,0
289.56228823112934,8,269,0,0
289.57520890544487,474,411,0,0
289.5944107822048,689,305,0,0
289.60146138835927,401,533,0,0
289.6877887252252,956,594,0,0
289.6950448204867,806,426,0,0
289.71643098744926,271,351,0,0
293.4947766270258,22,385,0,0
293.50288455850944,625,293,0,0
295.57403447587564,309,230,0,0
295.57525093382725,794,769,0,0
295.638135697106,2551,37,0,0
295.6684473505868,72,597,0,0
295.7427110826265,1630,353,0,0
295.74290355855067,1519,286,0,0
295.74322979359545,11,24,0,0
295.81518008287196,1653,444,0,0
295.92006474773444,1301,460,0,0
295.9956518480534,1279,462,0,0
296.00314995992704,454,394,0,0
296.0572270926241,569,156,0,0
296.10035312953875,438,326,0,0
296.1063697696371,8,195,0,0
296.9456942365925,5,170,0,0
296.9637272392542,568,532,0,0
296.9707828412008,229,323,0,0
297.01244256328357,12,397,0,0
297.0213616009459,1805,292,0,0
297.0542624311127,8024,168,1,0
297.05740306768536,412,524,0,0
297.06090928197295,128,123,0,0
297.0676517110982,1212,222,0,0
297.22519201575415,1340,32,0,0
297.23703011774757,1200,281,1,0
297.7152065819712,1461,64,0,0
298.0752811257145,29,335,0,0
298.08187034911833,1789,27,0,0
298.08958469962795,201,616,0,0
298.295806366165,125,82,0,0
298.3066442353144,610,2550,0,1
298.31651354443176,1064,163,0,0
299.0058771765434,989,212,0,0
299.259412735694,1878,52,0,0
299.32535230104384,7794,398,1,0
299.32590906837385,131,113,0,0
299.3537550396315,1636,272,0,0
299.35444153186353,740,94,0,0
299.38658898196985,1687,16,0,0
299.428713424381,30,88,0,0
300.21098811527014,1719,49,0,0
300.21249607046497,1202,242,0,0
300.24178935119056,684,614,0,0
300.282779455624,763,329,0,0
300.3331243330012,1556,353,0,0
300.3963436195867,80,790,0,0
300.615201234809,557,182,0,0
300.6773166823101,685,147,0,0
300.68742687579504,1291,79,0,0
300.70117818107946,1146,61,0,0
300.9047884556009,4,14,0,0
300.91662908653973,58,298,0,0
300.91705890416955,477,249,0,0
300.9180085949494,310,215,0,0
300.9199503332491,595,350,0,0
300.9216585958113,690,4660,0,1
300.95843945391,116,45,0,0
300.98977265638274,17,35,0,0
300.9904232901946,92,56,0,0
300.99321188754703,379,258,0,0
301.04393652422914,556,5450,0,1
301.0935516633906,1370,111,0,0
301.11044839012663,185,219,0,0
302.70195033918554,578,46,0,0
302.70578854417874,1038,112,0,0
302.9057888081442,1080,356,0,0
302.940584501079,1392,413,0,0
302.94089952597824,14,417,0,0
302.94312843356664,370,232,0,0
302.9667883388017,16,13,0,0
302.9707941337182,571,255,0,0
302.97974842282684,11,228,0,0
302.99383904531686,227,234,0,0
303.0297040524227,30,212,0,0
303.0397159013645,358,490,0,0
303.1080869592839,726,85,0,0
303.1202107667605,69,497,0,0
303.12260842964923,258,163,0,0
303.1304816885792,181,756,0,0
303.132008895116,8012,180,1,0
303.2206366200214,1655,72,0,0
303.2215509384679,1084,215,0,0
303.2272951182455,715,22,0,0
303.2349798410553,1110,246,0,0
303.28609198569416,8,870,0,1
303.5980331924327,228,1060,0,1
303.59973146292276,1070,525,0,0
303.60851046512863,866,745,0,0
303.61493930414287,1836,4620,0,1
303.6188236422793,1730,160,0,0
303.6194180262963,1554,768,0,0
303.6401706289397,1116,186,0,0
303.6405601365132,1953,177,0,0
303.9705280748006,518,156,0,0
304.0656628452156,100,160,1,0
304.2165928150291,12,99,0,0
304.9656335263805,161,212,0,0
304.9798053489702,11,412,0,0
304.98373202333863,413,431,0,0
304.9841239697137,468,370,0,0
305.1585744744555,888,286,0,0
305.24568420420246,78,361,0,0
305.2520496522545,1589,288,0,0
305.2540048808418,431,82,0,0
305.28691637939056,872,237,0,0
305.31691993213246,708,3960,0,1
305.31857207268024,224,143,0,0
305.6515829192387,15,3260,0,1
305.6572641834717,1385,103,0,0
305.7134651275061,84,315,0,0
305.7138765227036,165,237,0,0
305.71576841667184,432,101,0,0
305.7373181615708,1792,5,0,0
305.73931319951635,239,7,0,0
306.3064226551397,759,418,0,0
306.3067274714864,275,1590,0,1
306.31233833691283,10,235,0,0
306.31272273030885,638,255,0,0
306.31980431957356,892,135,0,0
306.52035312269925,1668,177,0,0
306.5472126164096,490,402,0,0
306.55767071980256,488,288,0,0
306.75709108834076,1705,234,0,0
306.7577484484722,744,154,0,0
306.75896983640746,781,35,0,0
306.7595830649496,1215,548,0,0
306.90200589975245,471,124,0,0
306.9025565155728,1289,1340,0,1
307.14707263756395,1721,33,0,0
307.1506742284449,751,2660,0,1
307.1608051713531,56,90,0,0
307.1681682997911,71,123,0,0
307.25653051986046,916,231,0,0
307.2623400108734,1609,219,0,0
307.27101410358154,734,158,0,0
307.2797907719236,791,767,0,0
307.29208874929077,516,212,0,0
307.2946292922071,780,770,0,0
307.3112443068083,123,48,0,0
307.3131661686098,950,386,0,0
307.3623334923621,18,531,0,0
307.36826339388114,549,198,0,0
307.6485350719547,1905,310,0,0
307.64949032259125,2640,255,1,0
307.67176089352057,206,154,0,0
307.6845552729298,499,90,0,0
308.2677094267174,474,246,0,0
308.31406915627207,1929,417,0,0
308.3249824871963,15,486,0,0
308.3361227870349,1006,348,0,0
308.33994809445784,599,278,0,0
309.3646280427037,44,247,0,0
310.59520451625053,913,460,0,1
310.6087110589785,1509,258,0,0
310.61209913994946,1603,270,0,0
310.65080478800974,442,406,0,0
310.7202229154735,742,7450,0,1
310.7225704676588,640,425,0,0
310.72930132739793,7740,452,1,0
310.73447555558624,533,233,0,0
310.7430195653972,1148,27,0,0
310.7838469813044,556,381,0,0
310.78563269787793,539,418,0,0
310.7860094890142,554,273,0,0
311.77238832687783,24,427,0,0
311.779621317714,59,306,0,0
311.81912954538535,723,275,0,0
311.8245373815027,1838,338,0,0
311.84377873347006,733,184,0,0
311.87066637939546,412,118,0,0
311.88151918803294,616,205,0,0
314.3595989241997,1567,386,0,0
314.4134160368516,1376,767,0,0
314.4211169702614,579,197,0,0
314.43851306955776,1863,261,0,0
314.45309416147336,32,37,0,0
314.46222675830785,925,23,0,0
314.595325607824,13,380,0,0
314.7245317096699,465,401,0,0
314.7375818017512,967,289,0,0
314.7612816869249,391,359,0,0
314.76242309587013,1478,258,0,0
314.8017981296285,1675,242,0,0
314.81282805057674,1081,124,0,0
314.8154072454175,397,249,0,0
314.8223812003382,890,241,0,0
315.0936434754828,571,299,0,0
315.09567898282216,7881,311,1,0
315.0980401564276,1747,366,0,0
315.1293987854424,7695,497,1,0
315.16515538491586,21,289,0,0
315.17598866697347,464,174,0,0
315.177663169825,197,174,0,0
315.18177876533167,791,670,0,0
315.9721004972424,31,184,0,0
315.9729564343775,11,302,0,0
315.9947173758787,21,283,0,0
316.08424903719487,300,760,0,1
316.1460893883824,198,90,0,0
317.67733802903655,26,648,0,0
317.7106198470116,198,133,0,0
317.7169835745257,472,290,0,0
317.7205455962397,1535,409,0,0
317.72929041932025,412,627,0,0
317.97617493273344,1257,726,0,0
317.9777668407306,924,460,0,0
318.0033190176245,829,254,0,0
318.0061988951827,1330,15,0,0
318.01844977440146,828,571,0,0
318.8865157599837,1420,179,0,0
318.9115278006117,1692,304,0,0
318.949025714967,714,143,0,0
318.9545107998116,508,387,0,0
318.95516978815454,654,1790,0,1
318.9578432265335,740,94,0,0
318.96383718852866,1824,125,0,0
318.9778822687723,1906,355,0,0
318.97816494847393,453,3280,0,1
318.9896043387965,1075,278,0,0
319.2770790236897,441,654,0,0
319.28283621784385,2573,224,0,0
319.35585445359715,1165,432,0,0
319.38075595627464,121,388,0,0
319.3950380501978,722,95,0,0
319.4042666530328,1461,360,0,0
319.4738755773885,75,24,0,0
319.96175362695186,6,415,0,0
319.96217516925697,717,41,0,0
320.0945142978129,29,2040,0,1
320.1018517209602,492,307,0,0
320.1355660583287,1335,420,0,0
320.2822636861217,571,307,0,0
320.3060469845363,1806,323,0,0
321.15829076828936,239,641,0,0
321.3075241047062,1567,135,0,0
321.31670350844655,781,68,0,0
321.41568251248066,977,237,0,0
321.4165450480657,3053,12,0,0
321.444778441718,1166,417,0,0
321.4503181137901,952,85,0,0
321.453480328318,1683,341,0,0
321.5927969021123,1741,383,0,0
321.62068741675773,15,40,0,0
321.6272441516547,334,24,0,0
321.6633387981198,1292,42,0,0
321.67803431961096,495,106,0,0
321.69130261817673,980,156,0,0
321.6920056083216,22,396,0,0
321.6982252560316,997,251,0,0
321.750048908964,1758,404,0,0
321.7887703575443,368,533,0,0
321.80917570142793,934,481,0,0
321.81088205292434,1487,379,0,0
321.81474309854906,104,28,0,0
321.81487439364435,114,1370,0,1
321.8170337417375,62,79,0,0
322.04038380608614,1644,62,0,0
322.612297871412,611,215,0,0
322.6333903856797,1183,555,0,0
322.65078269170505,404,157,0,0
322.6517594068452,1708,241,0,0
322.679829550054,889,42,0,0
322.6857588256812,5760,186,1,0
324.061419595716,1715,327,0,0
324.1120383395837,1527,247,0,0
324.1270546054265,456,2210,0,1
324.1278452782783,528,509,0,0
324.4869593640184,285,97,0,0
324.50860665591557,178,1520,0,1
325.78340224763815,1756,303,0,0
325.8552262895533,1205,96,0,0
325.8691117704762,1000,602,0,0
325.9541740181104,282,201,0,0
326.051588366307,270,83,0,0
326.057781059726,543,170,0,0
326.36642538405766,1231,102,0,0
327.36786011145085,508,51,0,0
327.3727714654951,1364,236,0,0
327.3729337183827,372,167,0,0
327.46158114682703,168,207,0,0
327.48680582576105,773,767,0,0
327.5072060775979,228,50,0,0
327.51022939591167,4600,1460,1,1
327.9576050804141,639,309,0,0
327.9578749658482,781,77,0,0
328.2076065944817,309,44,0,0
328.21477894829746,1013,177,0,0
328.21503795536506,1129,229,0,0
328.2185596316296,1061,250,0,1
328.2358863352678,843,454,0,0
329.34909200876666,567,403,0,0
329.55014709242,1796,643,0,0
329.5634833737313,961,82,0,0
329.583374014145,620,262,1,0
329.8640949838044,1555,43,0,0
329.96116011416694,226,140,0,0
331.74630132155056,355,273,0,0
331.75098044709057,1708,431,0,0
331.79544184593436,7893,299,1,0
331.8015256790227,1208,502,0,0
331.8263848260645,269,50,0,0
331.8272852870942,1813,328,0,0
331.8467080160098,1633,180,0,0
331.8476757110274,1381,768,0,0
331.88545307492683,363,622,0,0
332.2557975593797,42,383,0,0
332.286684134102,669,112,0,0
332.3124771238747,733,535,0,0
332.32599024592787,2950,241,1,0
332.3271296098154,542,648,0,0
332.33143571429673,920,482,0,0
332.339020495081,1933,225,0,0
332.34119082230063,779,695,0,0
332.5035146921013,726,41,0,0
332.50392417057355,1009,159,0,0
332.5059502465674,444,98,0,0
332.50866964409744,1838,136,0,0
332.5179212886372,1271,32,0,0
332.51965323651154,761,396,0,0
332.52060938524517,404,499,0,0
332.5219040581379,23,151,0,0
332.5259877822859,1283,285,0,0
332.52691867293646,1074,767,0,0
332.6753814287527,161,97,0,0
332.6917717119577,1846,162,0,0
332.8998728759094,175,26,0,0
332.90505369299007,206,305,0,0
332.961513097532,461,170,0,0
332.97630325582344,1418,74,0,0
333.00140106467313,1452,82,0,0
333.4182862388778,678,272,0,0
333.49308430876795,1507,256,0,0
333.5220036560397,536,364,0,0
333.53477860803577,77,425,0,0
333.5352518599421,109,34,0,0
333.5461085268352,718,599,0,0
333.550660216318,810,328,0,0
334.22078104913123,877,120,0,1
334.22674449560685,1796,92,0,0
334.25007611738187,1680,572,0,0
334.2633679808205,1930,407,0,0
334.26816284880204,1297,252,0,0
334.4037477274755,841,110,0,0
334.4056613323709,42,301,0,0
334.4616386957586,1433,105,0,0
334.4620088721741,1241,51,0,0
334.46733504445206,1691,890,0,1
334.98534343238003,27,610,0,0
334.99693831550314,338,404,0,0
335.02472750310926,1498,305,0,0
335.0557635918242,1766,768,0,0
335.0748720411736,20,258,0,0
335.0749573795268,544,240,0,0
335.0757071353026,178,151,0,0
335.18017376564603,1459,244,0,0
335.20289422440743,1028,314,0,0
335.20386515277147,654,272,0,0
335.2049498345009,107,82,0,0
335.4066136873882,1671,74,0,0
335.41269833431886,4000,611,1,0
335.4229454215328,1259,255,0,0
335.42952071014344,1232,36,0,0
335.4326471484477,1183,233,0,0
335.46209567488415,7430,253,1,0
335.5064019436836,983,662,0,0
335.5162195618358,567,44,0,0
335.53027799448546,661,30,0,0
335.53333310915895,1520,312,0,0
335.7590451881855,903,20,0,0
335.75988381828637,24,408,0,0
335.7879959671249,416,11,0,0
335.8526045136808,295,319,0,0
336.01040479490814,705,435,0,0
336.02778165906807,1093,465,0,0
336.0722818599447,797,225,0,0
336.083110236637,904,119,0,0
336.0861727633164,280,178,0,0
336.1066266136477,1175,139,0,0
336.2338431317064,128,179,0,0
336.29912030963146,1004,671,0,0
336.3005377824518,1065,129,0,0
336.3188222172028,879,2180,0,1
336.5370991552915,770,711,0,0
336.57233991175906,318,50,0,0
336.88739155780297,1635,61,0,0
336.90706081528174,738,465,0,0
336.91945807009415,922,90,0,0
336.91947940490684,1196,768,0,0
337.15225239688806,2750,257,1,0
337.15284327796104,1615,393,0,0
337.1595116394931,1728,131,0,0
337.1618835831074,1131,629,0,0
337.165628032801,420,239,0,0
337.2529215671684,1069,278,0,0
337.2535720379418,408,338,0,0
337.284962999611,1154,287,0,0
337.2863350390353,134,11,0,0
337.30193662041216,491,171,0,0
337.3403950624747,132,767,0,0
337.3513601248314,85,632,0,0
337.36034753032163,256,302,0,0
337.37247689928984,8132,60,1,0
337.38391734927,877,237,0,0
337.4400491061472,1765,769,0,0
337.4764464245938,2490,176,0,0
337.48368919094105,427,433,0,0
338.9634417694601,1221,236,0,0
338.9676196491179,1034,157,0,0
339.59808241608437,734,391,0,0
339.60968497625703,921,176,0,0
339.84554319035664,144,74,0,0
339.9879664880538,158,768,0,0
339.9967857499849,702,375,0,0
340.0831769780592,1494,52,0,0
341.1245062498586,1354,319,0,0
341.1252393141727,1409,189,0,0
341.1265176416446,492,7700,0,1
341.1298874283764,7922,270,1,0
341.79422579165305,784,384,0,0
341.84292984961303,434,311,0,0
341.84737559513843,1055,174,0,0
341.8595266389165,345,270,0,0
341.89026719384066,1677,4300,0,1
341.8936051377494,476,217,0,0
341.90416589885973,251,70,0,0
341.9266062235719,1834,387,0,0
341.9749095152124,115,34,0,0
342.09926843571833,22,249,0,0
342.10618469287715,896,458,0,0
342.1183965519981,336,120,0,0
342.11982673913616,442,529,0,0
342.13409022958956,7,260,0,1
342.15681975351947,473,386,0,0
342.1727816110865,7610,582,1,0
342.217280977042,821,29,0,0
342.2194031444758,1758,200,0,0
342.3889649655387,257,118,0,0
342.41410546343775,1457,51,0,0
342.61197717616557,2690,187,1,0
342.6146846943362,287,228,0,0
342.62698839400383,712,371,0,0
342.64964914629644,1110,519,0,0
342.6546321096403,427,225,0,0
342.81294092942585,641,171,0,0
342.83091295013327,130,139,1,0
342.8320408036443,1366,42,0,0
342.9566172121716,652,181,0,0
